squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price_in_thousands
91266,17,0,0,21,39977,4,10,1992,1,1,7969,7278,880,1,5,9128.05
982,83,0,0,96,88937,7,8,1990,0,0,224,6186,350,0,1,101.34
93132,93,1,1,35,12062,10,9,1998,0,1,2064,2720,315,1,5,9320.82
44653,35,0,1,78,75252,1,1,2002,0,0,9351,6088,266,0,2,4473.83
48660,17,1,0,16,82778,8,5,1991,1,1,5642,6429,500,0,8,4869.32
12664,49,1,1,27,24533,6,3,1997,0,0,5096,8834,332,0,10,1276.39
61543,22,0,1,11,95902,7,4,2017,1,0,3733,9677,614,0,5,6158.0
92782,26,1,1,77,58537,1,10,1990,1,1,5183,2000,493,0,5,9287.16
64720,75,1,0,18,37108,7,9,1990,0,1,5702,8093,453,1,7,6478.03
22822,15,0,0,55,55916,1,9,2010,1,0,5197,8415,590,1,7,2285.07
88387,59,1,0,40,55379,8,3,1994,0,0,2808,9635,494,1,3,8845.14
51340,5,0,0,73,18912,3,2,1999,0,0,9791,1480,711,1,6,5138.15
52525,13,1,0,82,24366,8,7,1999,0,1,7750,3265,776,0,9,5257.81
29878,100,1,0,51,44771,4,4,1994,1,0,9298,299,443,0,0,2992.7
5135,71,0,1,26,84277,4,8,2010,0,0,4010,169,597,1,1,517.46
37944,37,0,1,54,30467,3,9,1995,1,0,7627,4770,153,1,8,3799.92
57072,87,0,0,32,99233,2,6,2013,0,0,3694,7923,317,1,1,5710.45
10496,32,0,1,39,98562,3,4,2007,1,1,7069,4886,473,1,0,1056.53
69806,14,0,0,66,18070,3,7,2020,0,0,4158,2960,898,1,2,6986.56
16576,38,0,1,94,61805,7,6,1996,0,1,8562,64,509,0,1,1667.81
66720,96,0,1,12,28034,4,5,1991,0,1,6276,7188,392,0,5,6675.71
25662,30,1,0,28,88555,10,6,1992,0,0,5062,5065,857,1,8,2572.37
84540,46,1,0,66,296,6,8,1990,1,0,817,6063,635,0,4,8459.02
52429,24,1,1,42,518,6,9,2018,0,1,1481,5305,490,0,2,5253.02
40816,27,0,1,86,72459,8,9,2014,1,1,7170,1194,692,0,9,4088.07
40394,87,1,0,30,36212,3,6,2021,1,1,743,1721,567,0,6,4046.53
41702,75,0,0,6,12902,4,6,2014,1,1,8785,8869,873,0,1,4171.46
62613,56,0,0,69,74669,9,6,2019,0,0,6845,3986,245,1,2,6268.37
92445,92,1,0,43,46253,8,2,2017,1,0,283,1114,989,0,4,9249.51
37822,23,0,0,71,28785,4,10,2011,1,1,384,9476,814,1,9,3785.91
13073,86,1,1,21,82623,10,6,2001,1,0,3203,5874,410,0,9,1316.58
99075,38,0,1,16,15401,10,5,2017,1,1,8181,6123,413,0,7,9911.31
86022,19,1,1,35,7134,3,3,2008,1,1,4260,9025,970,1,2,8609.2
42943,27,1,1,82,97069,8,5,1994,0,1,1203,4839,294,1,5,4303.49
37677,5,1,1,32,13879,10,5,2002,1,0,5108,973,102,0,8,3776.54
62001,13,0,0,74,63777,3,2,1992,1,0,1318,4442,340,0,1,6204.13
87788,65,1,0,58,17757,9,3,2009,0,1,8015,4231,635,0,6,8784.2
33512,28,1,0,46,96775,4,8,2007,1,0,1795,7799,587,0,8,3355.63
1803,30,0,0,10,35491,9,2,1991,0,0,9587,1716,959,1,0,181.86
31160,53,1,0,64,984,10,10,1993,0,0,7925,1189,234,0,0,3125.7
87957,56,0,1,46,75631,2,9,2014,1,0,1335,6810,128,1,6,8800.89
18972,70,1,0,3,42286,3,3,2010,0,1,8253,1477,618,0,4,1902.04
13353,17,1,0,18,8213,3,3,2011,0,1,6437,7675,559,0,6,1338.75
72319,69,1,1,53,61094,8,9,2021,0,1,5644,4140,982,1,6,7245.15
48577,76,1,0,20,96540,10,7,2017,0,0,2025,2478,681,1,0,4862.98
46322,61,0,0,1,7924,3,5,2005,0,1,8312,6675,546,0,5,4632.81
22323,33,0,1,67,74635,8,3,1996,0,0,126,3171,449,0,5,2240.56
78992,42,1,0,68,18067,2,10,1996,1,1,2628,86,243,1,10,7903.59
37491,53,1,0,53,92515,1,7,2006,1,1,689,2715,620,0,3,3756.01
92853,77,0,1,50,297,2,5,2005,0,0,6201,1459,528,1,10,9292.24
81112,91,0,1,20,23925,5,2,1995,1,1,5331,2507,668,1,6,8117.65
51757,81,0,0,35,47245,1,1,2002,1,0,2500,3378,510,1,4,5177.73
60226,79,1,1,80,93097,3,4,2016,0,0,2349,9557,285,0,5,6035.97
24578,60,0,1,4,8957,5,3,2000,0,0,3695,110,662,1,4,2463.05
8282,84,0,1,57,37138,5,6,1991,0,0,8604,6303,568,0,9,836.29
68947,89,1,0,17,21433,6,8,1996,0,0,1074,6811,643,1,3,6899.12
16478,5,1,0,64,64114,8,9,2009,1,0,8696,6919,396,1,9,1651.21
85444,35,0,1,97,59176,9,1,2002,0,1,366,3582,901,0,5,8553.66
13642,64,1,1,97,82965,6,7,2017,1,1,4827,9316,143,0,4,1373.23
78934,44,0,0,22,57594,4,3,1996,0,0,6556,7690,870,0,3,7895.34
60450,32,1,0,31,86523,1,9,1996,0,0,3105,9696,688,0,4,6051.26
81860,68,1,0,65,95833,10,5,2000,0,1,5409,8288,870,1,7,8190.45
5132,54,1,1,42,95955,6,1,2018,0,0,3199,5389,215,1,2,520.57
38900,54,0,1,68,53402,7,8,2012,0,0,2476,7537,148,1,0,3899.54
31421,29,0,1,68,67505,5,3,1999,1,1,8949,2080,630,0,5,3147.83
33742,65,1,0,98,39875,6,9,1993,0,0,5601,9272,699,0,2,3385.27
96329,51,0,1,80,87241,4,2,2021,0,0,1353,3411,373,1,10,9643.77
54645,96,0,0,23,82959,4,4,2007,1,0,6195,7354,645,1,0,5466.14
38486,88,0,0,50,91921,2,9,2021,1,1,6167,3079,304,1,9,3850.35
59417,77,1,1,5,92223,4,5,2021,0,1,6043,602,151,0,8,5948.86
24511,39,0,0,42,59602,8,5,2015,1,1,4237,7894,185,0,4,2454.66
10503,94,0,1,95,71900,3,3,1995,0,0,7455,7622,438,0,2,1058.22
137,32,0,1,47,40384,5,1,2021,0,1,6831,1323,242,0,9,21.2
21442,42,0,0,16,67178,7,6,2018,1,1,4095,1161,534,1,3,2145.5
19219,26,0,1,11,75287,2,10,1994,0,1,2900,6325,383,0,0,1926.62
65322,24,1,1,67,10507,9,3,2015,0,1,4968,7739,923,0,3,6543.25
1754,87,1,0,70,61786,1,6,2013,1,1,5466,4262,355,1,2,185.0
5820,41,1,0,78,72073,1,4,2010,1,0,5270,9562,435,1,9,592.01
38030,53,0,0,4,13524,5,2,1990,1,1,7981,841,564,0,2,3803.96
85926,3,1,1,35,22374,4,4,2012,0,0,6592,8541,543,0,1,8601.21
93656,45,0,1,34,88235,3,7,1997,1,1,9808,1333,156,0,6,9372.65
38190,99,1,1,13,92961,8,10,2003,1,1,8081,7497,462,0,8,3825.45
81247,42,0,1,14,71916,5,10,2002,0,1,3176,767,377,1,2,8127.33
69554,27,1,1,89,15443,6,8,2014,0,0,6903,8501,420,1,6,6965.66
77421,70,0,0,6,53863,4,10,2011,0,1,6219,7859,194,1,2,7743.16
75762,87,0,0,10,72679,4,4,2014,0,1,9116,8746,119,1,8,7577.0
82117,58,0,1,33,70276,7,8,1994,1,1,5285,8336,814,1,7,8217.02
35447,94,0,0,57,66046,8,5,2017,0,1,52,1540,437,1,5,3550.86
28435,46,0,0,50,72431,4,9,1998,0,0,1244,7263,698,1,4,2845.6
1405,96,1,1,16,73434,8,4,1998,0,1,6851,481,538,0,8,148.11
63505,37,1,0,5,794,10,9,1999,1,0,1791,981,547,1,4,6354.41
4351,2,0,0,10,45952,7,1,1997,1,0,9610,6846,918,0,8,436.27
44227,21,0,0,73,9845,6,5,1999,0,1,1100,3132,155,1,4,4424.79
54753,100,1,0,84,92097,8,1,2000,0,1,8285,9972,281,0,9,5482.56
63066,53,1,0,27,68230,2,2,2003,1,1,587,7987,608,1,7,6313.11
11620,60,1,0,67,31122,10,8,2002,1,0,6584,9393,206,0,5,1169.3
1702,55,1,0,17,28605,10,7,2018,1,1,2647,7509,550,0,8,174.79
84503,53,1,1,10,75818,1,6,2004,1,1,1017,9932,332,0,4,8455.99
73769,84,1,0,27,32273,2,7,1994,1,1,8290,4278,243,0,6,7385.02
11757,57,1,1,5,10613,6,5,1993,1,1,2326,7969,760,0,3,1183.39
79363,63,0,1,21,23353,5,9,2020,0,1,3943,1806,665,0,7,7939.69
47582,51,1,1,77,38250,1,5,2017,0,0,8450,5075,797,0,4,4771.61
39627,29,0,0,44,50402,4,2,2008,1,0,2974,9263,982,0,6,3964.71
26611,68,0,0,21,89588,2,2,2012,0,0,1184,8776,856,0,2,2662.49
78088,53,0,0,6,67157,7,4,1994,0,0,5869,20,248,1,7,7809.48
42113,92,1,0,37,88214,10,9,2018,1,1,7965,3253,601,0,1,4217.47
71001,74,0,0,46,87640,9,6,1998,1,1,3398,8198,245,0,4,7104.65
24321,59,1,0,51,23189,6,2,2013,1,1,8292,5226,594,0,8,2440.79
66819,4,1,1,54,83602,8,10,2009,1,0,2132,4775,761,1,3,6694.41
53645,57,0,0,14,14088,7,2,2015,1,0,9030,2592,885,0,7,5366.19
62247,100,0,0,68,42837,6,4,2010,1,0,3823,9718,907,1,7,6231.79
59545,65,0,1,21,90618,1,10,2020,0,1,5558,5073,642,0,9,5958.91
89946,39,1,0,50,18073,10,4,2006,0,0,6744,3799,520,0,6,9002.54
77857,14,0,0,20,3971,6,10,2002,0,1,1608,437,627,1,3,7788.4
47258,43,0,0,13,50259,8,7,1995,0,0,7398,3146,192,0,1,4727.37
63891,41,1,1,24,77669,10,2,2020,1,0,7812,7428,171,1,4,6398.58
19778,40,0,0,96,41731,7,3,2012,1,1,9320,1093,652,1,4,1980.1
98668,60,0,1,71,20711,2,10,1999,1,1,5336,7793,422,1,2,9873.95
25892,8,0,0,99,74322,8,4,2020,0,0,5495,8674,739,1,0,2593.27
22059,41,0,1,6,20381,1,4,2001,1,0,2482,7183,645,1,9,2208.14
40694,99,1,1,18,57581,8,7,1999,0,1,338,3042,724,0,9,4077.7
57897,21,1,0,96,98705,4,3,1993,0,0,3678,5344,910,0,6,5801.64
95492,65,1,1,77,94205,9,2,1997,1,1,8248,5604,376,0,10,9563.38
92738,64,1,0,32,45241,4,4,2013,0,1,906,8430,350,0,5,9279.95
45149,7,0,0,76,71965,8,2,2001,1,1,9113,2206,866,0,0,4522.82
16187,17,1,1,10,78230,9,2,2008,0,0,7265,2708,656,1,1,1625.63
67216,72,1,0,60,50487,10,6,2016,0,0,1579,316,937,1,3,6729.07
6940,24,0,0,17,14844,7,9,2014,0,0,1437,7374,253,0,8,695.81
9840,58,0,1,36,85453,1,6,2012,1,1,6545,2563,446,0,0,990.89
20311,23,1,1,87,59363,10,1,2017,0,1,1558,2913,931,0,7,2039.19
30217,36,1,1,73,1618,6,5,2014,1,0,5031,1199,498,1,1,3033.41
57939,26,1,1,73,88128,8,3,2011,0,1,5502,3861,965,0,0,5805.61
87276,51,1,1,43,50903,2,2,1992,0,0,8005,7138,113,0,10,8737.25
50799,42,0,0,12,17552,7,5,2017,0,0,5561,1945,764,0,5,5080.97
97435,90,1,0,67,62817,2,3,1990,0,0,2229,9850,197,1,8,9752.19
67527,38,1,0,57,72494,5,7,2005,0,0,4421,7701,417,1,7,6758.64
41848,55,1,1,99,5880,6,1,1992,0,1,2330,3066,861,0,0,4200.54
26958,32,1,1,40,49753,8,2,2001,0,1,9038,919,575,0,0,2706.76
72781,12,0,0,25,44361,10,2,2019,1,1,2119,3025,270,1,1,7280.63
29366,22,0,0,63,38089,3,3,2017,0,0,6351,9159,709,0,9,2941.68
13423,62,0,0,32,21308,1,6,2007,0,1,5986,711,470,0,10,1344.22
54715,74,0,0,38,6441,2,4,1997,0,1,5908,4317,776,0,7,5472.61
27803,8,0,1,75,93214,10,7,2008,1,0,2798,9431,228,0,6,2784.03
76021,95,0,0,60,93388,2,1,2010,1,0,1192,1780,163,0,2,7603.62
50024,73,1,0,80,91275,1,10,2004,0,0,9924,6654,214,1,0,5010.56
92563,15,1,0,84,94496,4,4,2016,1,1,1455,2541,249,1,10,9263.17
58304,1,0,1,13,52299,7,6,1996,0,0,2895,1022,158,1,10,5836.87
13166,33,0,0,80,33060,2,3,2019,0,1,4804,6606,1000,1,8,1323.42
12838,35,1,0,10,47345,1,2,2014,1,0,9562,8822,666,1,5,1286.31
74489,96,0,0,86,27113,1,2,2019,1,0,8704,1119,652,0,9,7450.21
81600,46,1,0,16,36380,6,2,2008,1,0,1841,591,427,1,2,8163.64
18470,20,1,1,73,9406,3,1,2000,1,0,4089,9245,905,1,6,1852.12
72100,93,1,1,97,15019,3,1,2015,1,0,3233,4552,325,0,4,7226.59
44129,16,0,0,34,27563,7,7,1999,1,1,3272,8426,700,0,10,4416.6
48434,33,1,0,87,18849,3,9,2002,0,0,8173,6719,913,1,1,4854.9
37729,90,0,0,16,87392,1,5,1993,1,0,5623,4565,537,0,10,3773.93
10781,21,1,0,31,97642,10,9,2020,0,1,1309,1688,398,0,0,1085.99
76906,77,0,1,6,61028,2,1,2019,1,0,8938,7135,668,0,5,7692.42
92151,67,1,0,90,6559,2,2,2014,0,1,7860,7803,455,1,5,9228.54
68895,50,0,1,2,24554,6,3,1995,0,1,8116,5357,626,1,6,6891.69
41439,87,1,0,30,16503,8,8,2006,0,0,8113,9968,340,1,2,4150.66
96478,98,1,0,95,73625,9,7,1993,0,0,2204,8880,847,1,0,9661.31
30458,50,0,1,43,40175,9,10,1994,0,0,2413,2580,821,0,9,3051.3
13378,59,1,0,9,2735,1,1,2001,1,1,8171,5848,488,0,7,1342.48
60244,35,1,1,47,69892,6,10,1995,1,0,1418,923,344,0,7,6034.51
6738,86,1,0,60,90438,6,5,2013,1,1,5201,565,303,0,10,680.19
45049,30,1,1,80,35151,8,10,2000,1,1,3486,2739,525,0,9,4519.98
80582,24,1,0,74,65750,1,3,2011,1,0,2241,2390,146,1,8,8067.34
96687,11,1,0,61,31414,8,6,2016,0,0,9115,9092,806,1,5,9676.76
10944,27,1,0,30,57917,4,1,2017,0,0,1858,6423,207,0,6,1099.74
38301,66,1,1,53,92838,8,8,2004,0,0,2522,5594,336,0,1,3841.24
78960,55,0,1,76,23408,8,4,2015,1,1,7126,5012,974,1,0,7901.0
62028,20,0,1,64,11907,6,7,1993,0,1,6994,3415,333,0,7,6205.63
16411,46,1,1,49,15145,6,10,2000,1,1,5097,7629,929,1,2,1652.45
31885,26,1,1,68,64954,9,2,2005,1,0,1974,489,732,1,7,3202.81
72170,33,0,1,86,43206,5,7,2020,1,0,1139,760,627,0,5,7229.97
1095,33,0,0,52,10758,10,1,2003,1,1,9343,4561,315,1,5,112.26
37815,67,0,0,26,44249,4,8,2005,0,1,5008,7152,518,1,0,3783.95
16267,24,0,1,41,87588,10,7,2015,0,0,5479,1592,345,1,5,1629.93
75727,78,1,1,44,10993,1,10,2012,1,1,8247,5240,323,0,8,7583.79
40571,8,0,0,18,6526,6,9,2014,1,0,4006,7710,658,1,8,4058.94
74263,16,1,0,81,63495,8,6,1993,1,0,2046,6611,208,0,5,7433.78
64044,31,0,0,43,8926,6,10,1991,0,0,9665,4147,975,0,2,6406.28
56361,40,1,0,22,81491,4,1,1995,0,0,110,3864,229,1,3,5639.7
281,52,0,1,38,56775,10,2,1994,1,0,7172,3199,826,1,1,34.12
91543,6,1,0,77,55027,5,9,2013,1,0,1902,9331,211,1,0,9166.88
71807,99,1,0,87,27489,4,6,1996,0,1,6710,7671,415,1,9,7193.58
33814,70,0,1,63,64240,8,6,2014,1,0,3128,8963,328,1,4,3390.44
73956,23,1,0,90,31225,3,5,2006,1,1,5045,3094,493,0,8,7400.41
95444,10,0,1,10,95204,1,5,1992,0,1,711,4650,513,1,4,9547.39
81472,22,1,1,16,16662,8,7,2013,0,0,2042,3158,526,0,4,8157.99
35005,23,1,1,2,63019,3,4,2011,0,0,248,1820,807,1,1,3507.34
30817,48,0,0,63,26230,9,3,2013,0,0,2444,9730,961,1,3,3086.01
57970,2,1,1,53,59184,5,6,2013,0,0,2019,7550,512,1,5,5811.91
57337,55,1,1,97,85366,1,6,1992,1,0,4797,2014,438,0,3,5750.23
91673,4,0,0,47,57310,1,2,2011,1,0,2224,5015,153,0,4,9170.9
79399,21,1,0,44,42313,3,10,2006,0,1,1033,207,869,1,0,7946.84
28727,45,0,1,23,17857,6,6,2001,0,1,9487,4545,450,0,0,2877.59
28881,24,0,0,73,19599,3,10,2003,0,1,8218,4250,843,1,1,2890.77
32713,97,0,0,93,91667,10,8,1990,1,1,5579,8515,332,0,1,3278.72
18382,98,1,1,96,91977,4,5,2019,1,0,3381,4110,421,0,2,1850.72
93046,70,0,1,88,62940,3,7,2000,1,1,9528,6019,614,1,6,9312.84
32071,15,1,0,53,78354,2,5,1998,0,1,6938,2468,776,1,1,3213.15
83405,16,0,0,86,19556,4,2,2000,1,1,5515,5295,550,1,6,8347.41
74688,85,0,0,73,82728,5,7,2019,0,1,2289,4926,325,0,3,7475.88
88240,57,0,1,41,67863,6,10,1998,1,1,4460,2569,125,1,5,8830.77
58657,94,0,0,29,19097,2,3,2003,1,1,1608,9572,556,0,5,5867.04
88589,2,0,0,81,59791,5,8,2001,0,1,3643,7048,201,0,9,8866.68
75334,29,0,0,5,74152,4,2,2006,0,1,8790,1294,562,1,8,7534.45
56659,43,0,1,85,69541,6,8,2012,0,0,3855,4460,554,1,3,5671.01
68269,16,0,1,41,79661,6,6,2017,0,0,2860,5564,867,1,9,6835.41
79182,37,1,1,9,97339,4,3,1993,0,0,9600,8691,428,0,7,7922.3
82377,82,1,0,1,38588,4,9,1997,0,0,1171,2089,336,1,7,8241.77
13314,5,1,1,17,96126,5,9,2015,1,0,8189,526,663,0,7,1340.59
44966,52,0,0,18,32003,1,10,2020,1,0,5180,6140,328,1,8,4497.56
83789,40,0,0,55,85979,7,10,1992,0,1,518,5017,404,1,6,8382.12
43761,53,0,1,5,21224,1,10,2013,0,1,4391,298,559,1,0,4378.7
82968,98,1,0,97,34106,9,8,1998,1,0,6424,6461,601,0,7,8308.55
59501,23,0,0,72,20054,9,6,2011,1,0,1220,5162,341,0,3,5956.71
63437,51,1,1,78,84675,7,10,2000,0,0,4062,4048,156,1,10,6351.92
26721,12,0,1,27,88271,4,6,2013,0,0,4362,8073,123,1,3,2676.65
50093,89,0,1,5,46453,8,1,2009,1,1,6873,7662,536,0,10,5013.6
70277,90,0,1,82,52593,3,6,2019,0,0,9819,236,659,1,10,7035.19
70077,65,0,0,43,43933,9,1,1990,1,0,6088,9949,669,1,1,7012.55
67311,67,0,0,10,45626,3,3,1990,1,1,6928,7808,774,1,5,6732.25
91036,45,0,0,7,16941,5,3,2018,1,1,6440,1418,114,0,3,9104.8
70919,11,1,1,44,51455,1,10,1997,1,1,8742,1290,177,1,10,7101.03
6712,66,1,1,93,12438,5,10,2001,1,0,1150,3614,594,0,5,678.2
28247,72,0,1,97,19387,6,8,2006,0,0,518,9261,995,1,5,2837.59
42630,49,0,1,23,43807,2,6,1991,0,0,4767,331,814,0,2,4267.67
50678,76,0,0,32,93121,3,1,1992,1,1,6423,8856,569,1,8,5071.62
25694,75,1,1,96,92610,6,3,2003,1,0,4526,1695,257,0,4,2579.02
22855,24,0,0,80,53779,2,9,2017,1,1,2046,6048,906,0,2,2289.56
52264,50,1,1,89,83169,3,6,2006,1,1,491,4498,981,1,10,5230.98
21834,73,0,1,10,43959,8,9,2007,1,0,3222,2063,981,1,1,2189.06
7472,14,0,1,16,79447,10,3,1991,1,0,1922,9826,208,0,10,753.64
47144,24,1,0,94,39494,5,4,1992,1,1,3264,4594,601,0,10,4723.89
54620,82,1,1,89,49495,8,6,2021,1,1,5408,8103,988,0,4,5474.76
43250,2,0,1,55,36266,9,7,2019,1,0,6059,730,851,1,7,4334.8
3818,4,0,0,32,45234,9,1,2011,1,1,6682,7735,546,1,3,383.24
24168,18,0,0,92,73686,9,3,2017,0,1,736,4171,504,1,4,2420.5
88652,76,1,0,36,17201,9,2,2008,1,1,2119,9567,713,0,3,8873.18
87669,30,1,1,23,92149,8,3,2000,0,0,5640,1935,520,1,8,8777.43
29356,96,1,1,46,4864,4,9,1990,1,1,1780,393,413,1,3,2948.07
61004,39,0,1,41,90839,10,6,2008,0,0,6712,7606,387,1,8,6103.92
17381,91,0,0,84,69052,1,9,1990,0,0,9496,1134,262,1,1,1740.28
77975,28,1,1,22,41459,2,10,1999,1,0,1438,8536,252,1,10,7801.48
42469,26,0,1,77,74056,4,7,2016,0,0,6642,3604,992,0,9,4258.19
32776,72,0,1,71,28374,3,5,2001,0,1,8324,2179,737,0,8,3283.69
23407,51,0,1,53,67593,2,9,1997,1,1,8824,9552,847,1,1,2350.1
90374,86,0,1,24,16877,9,3,2016,0,0,4161,7692,102,0,6,9043.29
17615,13,0,1,88,34394,8,6,2008,1,0,7569,584,687,1,5,1774.99
11931,33,1,0,14,56356,9,7,1991,0,0,3791,9715,638,1,10,1197.78
23705,8,1,0,88,57843,9,6,1990,1,1,138,3813,591,1,8,2381.47
39066,20,0,1,27,95736,5,5,2001,0,1,9286,2855,337,1,3,3914.37
73975,41,0,0,50,29225,9,3,2016,1,1,9415,2373,687,1,0,7401.9
85811,70,1,1,91,66014,3,5,1999,1,0,8142,3463,552,1,1,8594.34
80266,22,0,0,75,59679,7,7,2002,1,0,7669,6651,135,0,6,8030.28
59318,92,0,0,91,68354,9,8,2002,0,0,9413,9619,425,1,5,5939.28
27532,75,1,1,42,45447,2,10,2016,1,1,484,7159,270,1,9,2763.97
23320,96,0,0,88,58102,10,6,2013,0,0,9034,90,826,1,6,2337.81
60656,82,1,1,76,91331,3,7,2014,1,1,5507,6322,205,1,4,6074.33
26428,55,1,1,94,94645,5,4,2002,1,0,577,3742,698,1,2,2655.76
36327,41,1,0,7,52894,9,1,1994,1,1,4907,8554,500,0,1,3635.91
45016,9,0,0,75,84708,2,3,1994,1,1,2134,1180,148,1,3,4506.05
24323,65,1,1,46,49113,2,10,1995,0,1,5226,5244,682,0,4,2439.23
35352,89,1,1,18,10826,8,2,2020,1,0,8670,8810,471,1,6,3540.14
95748,28,0,0,75,6968,2,2,2001,1,1,3446,9626,664,0,10,9577.75
45916,93,1,1,60,29819,3,5,2009,0,1,4561,5252,486,0,8,4603.17
32396,11,1,1,8,75606,3,10,2017,1,1,4276,5610,428,1,4,3247.61
62277,35,1,1,59,99804,4,6,2019,1,0,7920,5846,392,1,2,6236.15
46042,52,0,0,74,45861,9,8,2015,1,0,65,9506,946,0,5,4605.79
27949,59,1,0,77,87458,8,3,2011,0,0,9984,1450,244,1,5,2803.18
78016,21,1,0,57,72131,4,2,1993,1,1,751,8247,702,0,0,7809.47
83639,3,1,1,49,39385,6,10,2006,0,1,2420,1853,830,0,1,8374.06
82285,19,0,0,22,73045,4,5,2014,0,0,782,2211,372,0,8,8229.65
48067,73,1,0,83,49934,1,9,2009,1,0,168,5013,636,1,6,4818.87
41057,22,0,0,18,7613,9,3,2014,0,1,449,5255,162,1,3,4106.73
57369,83,0,1,34,90642,2,10,2017,1,1,6725,1157,685,1,9,5741.0
18466,50,0,1,60,89670,5,2,2020,0,0,2475,1376,568,0,5,1849.23
90822,23,1,1,62,37659,5,4,1997,1,1,7713,7791,405,0,5,9091.11
93450,23,1,0,63,15145,10,9,2021,1,0,4453,7882,416,0,8,9350.67
39853,66,0,0,78,63667,9,2,1997,1,0,699,9491,434,1,9,3988.96
16368,99,1,1,85,6037,8,10,2007,1,1,5726,8799,637,1,1,1645.56
82019,5,1,0,81,14371,9,2,2012,1,1,2986,4469,298,0,10,8209.07
39223,36,0,1,17,39489,8,6,2012,0,1,2009,4552,757,0,1,3926.65
77151,59,0,1,7,42620,1,3,2016,1,1,7404,8951,535,0,9,7718.22
19373,99,1,1,75,82403,4,4,1997,0,0,3854,2438,207,1,3,1949.24
75132,70,1,1,89,43424,1,10,2006,1,1,5778,3679,321,0,4,7522.62
71418,20,0,1,47,2634,2,8,2014,1,1,5273,3159,286,1,7,7147.13
12387,51,1,0,55,34563,4,4,2017,0,0,1393,6308,789,0,5,1242.77
11498,38,0,1,41,31410,6,2,2009,1,0,4035,3086,699,0,5,1154.98
11587,41,1,1,65,98979,8,1,1991,1,1,3810,2130,686,1,9,1166.62
51021,1,0,0,68,36649,9,6,2011,1,0,9252,4943,251,1,3,5108.6
25996,3,1,1,18,9008,1,4,2014,0,0,8070,9854,685,0,4,2607.46
49795,19,0,0,43,96569,10,1,2013,1,0,852,9604,619,0,8,4983.28
92948,46,0,0,47,15715,9,4,1997,0,0,2471,9824,213,1,1,9297.05
8284,92,0,0,21,20192,2,7,2012,0,1,5937,2755,374,1,8,830.54
11484,92,1,0,4,32303,10,2,2006,0,0,4233,6506,682,1,10,1153.87
98350,34,1,1,96,23526,5,5,2002,0,0,8127,1770,178,0,10,9843.35
88955,73,1,0,3,4958,9,5,1992,0,0,5602,5299,141,1,0,8898.28
19686,29,1,0,76,75211,9,10,2009,1,0,4913,5121,614,1,5,1975.35
79857,62,0,0,46,16261,3,10,2018,1,1,4707,1272,469,1,2,7988.06
37781,12,0,0,31,85968,6,9,2010,1,1,9571,376,472,0,4,3781.64
51890,85,1,1,37,23002,7,8,2020,0,1,9905,8229,442,0,3,5194.64
54765,75,0,0,12,24522,6,1,2013,0,1,6543,9818,101,0,0,5478.33
91525,14,0,0,74,99283,3,5,1992,0,1,2789,2029,474,1,10,9158.3
43588,77,0,1,81,96253,2,9,1998,0,0,870,1415,676,1,0,4365.38
3010,16,0,0,34,36777,6,1,1993,0,1,3732,5916,575,1,8,303.81
18785,27,0,1,50,59574,7,1,1994,1,0,324,8718,117,0,9,1885.93
33052,26,1,1,39,97335,1,5,1992,0,1,1891,7697,970,1,4,3312.64
57295,95,0,0,69,32081,2,2,1994,1,1,9771,9634,951,1,7,5731.51
30164,7,1,1,61,2693,10,8,2000,0,1,9196,8476,122,0,1,3027.33
88648,99,1,0,34,87239,4,9,2001,0,1,7161,5574,996,0,8,8870.85
33316,89,0,1,72,44095,5,4,2000,1,0,6673,9968,616,1,8,3340.81
29722,96,0,1,22,99543,7,1,1991,1,0,4156,6088,642,0,5,2977.11
88746,45,1,0,43,59032,1,2,2017,1,0,8703,8075,426,0,4,8880.45
11491,61,1,1,47,4203,7,3,2019,0,1,5698,4031,597,0,5,1157.22
62887,45,0,1,7,91125,4,3,1993,1,0,292,744,675,0,4,6293.71
18244,7,1,0,75,36238,10,4,1992,0,0,9803,3319,798,0,4,1830.31
92781,74,0,1,66,51710,7,7,2006,0,0,3302,8003,121,0,0,9284.65
97802,50,1,0,68,43368,7,2,2021,1,1,8877,9937,189,1,8,9787.1
81404,69,1,0,8,39713,7,5,2003,0,0,3559,3535,170,0,3,8145.01
87886,81,0,1,82,78136,9,9,1996,0,1,6081,6873,470,1,9,8796.72
27328,53,1,0,98,64415,1,5,2012,1,1,4292,8131,943,1,8,2739.56
81618,87,0,1,80,79006,9,5,2009,0,1,6008,424,733,1,9,8170.9
62571,10,0,1,73,46678,6,9,2010,0,1,4434,3510,988,0,0,6267.68
38947,88,0,1,21,84667,7,4,2018,0,1,6357,3415,751,1,8,3900.87
58774,62,0,1,84,83549,6,3,1991,1,0,6622,2486,353,1,4,5884.53
67509,79,1,1,63,50528,1,6,2016,1,0,1471,1362,142,0,7,6761.57
53978,3,0,0,63,59998,2,4,2021,0,0,5082,9585,151,0,7,5399.43
86399,80,1,0,14,18296,5,4,1998,0,1,6583,8704,320,0,9,8644.08
58527,27,0,1,76,52596,6,4,1993,0,0,1909,5877,170,0,2,5858.72
